Entity,Code,Year,Under fifteen mortality - Number of deaths 
Zambia,ZMB,1995,74795
Zambia,ZMB,1996,75071
Zambia,ZMB,1997,75290
Zambia,ZMB,1998,75451
Zambia,ZMB,1999,75308
Zambia,ZMB,2000,74130
Zambia,ZMB,2001,71464
Zambia,ZMB,2002,67897
Zambia,ZMB,2003,64287
Zambia,ZMB,2004,60857
Zambia,ZMB,2005,57952
Zambia,ZMB,2006,55568
Zambia,ZMB,2007,54134
Zambia,ZMB,2008,52835
Zambia,ZMB,2009,51242
Zambia,ZMB,2010,49809
Zambia,ZMB,2011,49527
Zambia,ZMB,2012,49171
Zambia,ZMB,2013,48304
Zambia,ZMB,2014,47335
Zimbabwe,ZWE,1990,32340
Zimbabwe,ZWE,1991,33932
Zimbabwe,ZWE,1992,35674
Zimbabwe,ZWE,1993,37374
Zimbabwe,ZWE,1994,38715
Zimbabwe,ZWE,1995,39878
Zimbabwe,ZWE,1996,40910
Zimbabwe,ZWE,1997,41769
Zimbabwe,ZWE,1998,42383
Zimbabwe,ZWE,1999,42856
Zimbabwe,ZWE,2000,43267
Zimbabwe,ZWE,2001,43650
Zimbabwe,ZWE,2002,44032
Zimbabwe,ZWE,2003,44337
Zimbabwe,ZWE,2004,44921
Zimbabwe,ZWE,2005,45440
Zimbabwe,ZWE,2006,46285
Zimbabwe,ZWE,2007,46806
Zimbabwe,ZWE,2008,46775
Zimbabwe,ZWE,2009,46221
Zimbabwe,ZWE,2010,44847
Zimbabwe,ZWE,2011,43093
Zimbabwe,ZWE,2012,39611
Zimbabwe,ZWE,2013,37109
Zimbabwe,ZWE,2014,35407
